GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,"Estimate; Taxicab, motorcycle, or other means","Margin of Error; Taxicab, motorcycle, or other means",Estimate; Worked at home,Margin of Error; Worked at home,Estimate; Male:,Margin of Error; Male:,"Estimate; Male: - Car, truck, or van:","Margin of Error; Male: - Car, truck, or van:","Estimate; Male: - Car, truck, or van: - Drove alone","Margin of Error; Male: - Car, truck, or van: - Drove alone","Estimate; Male: - Car, truck, or van: - Carpooled:","Margin of Error; Male: - Car, truck, or van: - Carpooled:","Estimate; Male: - Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Male: - Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Male: - Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Male: - Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Male: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool","Margin of Error; Male: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool",Estimate; Male: - Public transportation (excluding taxicab):,Margin of Error; Male: - Public transportation (excluding taxicab):,Estimate; Male: - Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Male: - Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Male: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Male: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Male: - Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Male: - Public transportation (excluding taxicab): - Subway or elevated,Estimate; Male: - Public transportation (excluding taxicab): - Railroad,Margin of Error; Male: - Public transportation (excluding taxicab): - Railroad,Estimate; Male: - Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Male: - Public transportation (excluding taxicab): - Ferryboat,Estimate; Male: - Bicycle,Margin of Error; Male: - Bicycle,Estimate; Male: - Walked,Margin of Error; Male: - Walked,"Estimate; Male: - Taxicab, motorcycle, or other means","Margin of Error; Male: - Taxicab, motorcycle, or other means",Estimate; Male: - Worked at home,Margin of Error; Male: - Worked at home,Estimate; Female:,Margin of Error; Female:,"Estimate; Female: - Car, truck, or van:","Margin of Error; Female: - Car, truck, or van:","Estimate; Female: - Car, truck, or van: - Drove alone","Margin of Error; Female: - Car, truck, or van: - Drove alone","Estimate; Female: - Car, truck, or van: - Carpooled:","Margin of Error; Female: - Car, truck, or van: - Carpooled:","Estimate; Female: - Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Female: - Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Female: - Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Female: - Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Female: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool","Margin of Error; Female: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool",Estimate; Female: - Public transportation (excluding taxicab):,Margin of Error; Female: - Public transportation (excluding taxicab):,Estimate; Female: - Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Female: - Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Female: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Female: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Female: - Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Female: - Public transportation (excluding taxicab): - Subway or elevated,Estimate; Female: - Public transportation (excluding taxicab): - Railroad,Margin of Error; Female: - Public transportation (excluding taxicab): - Railroad,Estimate; Female: - Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Female: - Public transportation (excluding taxicab): - Ferryboat,Estimate; Female: - Bicycle,Margin of Error; Female: - Bicycle,Estimate; Female: - Walked,Margin of Error; Female: - Walked,"Estimate; Female: - Taxicab, motorcycle, or other means","Margin of Error; Female: - Taxicab, motorcycle, or other means",Estimate; Female: - Worked at home,Margin of Error; Female: - Worked at home
0500000US01073,01073,"Jefferson County, Alabama",304587,6212,287145,6405,251531,6419,35614,3980,28289,3476,5064,1491,2261,788,4127,1219,4127,1219,0,271,0,271,0,271,0,271,547,389,3742,1211,2372,800,6654,1502,154731,4215,145208,4228,128578,4217,16630,2385,13453,2063,2178,1030,999,491,1782,791,1782,791,0,271,0,271,0,271,0,271,434,367,2217,875,1658,648,3432,1003,149856,4066,141937,4256,122953,4336,18984,2645,14836,2276,2886,928,1262,655,2345,903,2345,903,0,271,0,271,0,271,0,271,113,128,1525,615,714,548,3222,951
0500000US01081,01081,"Lee County, Alabama",61828,2735,55966,2729,49586,2479,6380,1592,5196,1423,1055,537,129,121,559,331,559,331,0,271,0,271,0,271,0,271,513,249,2117,887,650,340,2023,588,32981,1787,29489,1572,26465,1515,3024,922,2425,842,487,341,112,108,259,230,259,230,0,271,0,271,0,271,0,271,379,204,1395,692,469,260,990,545,28847,1819,26477,1873,23121,1734,3356,949,2771,791,568,376,17,29,300,189,300,189,0,271,0,271,0,271,0,271,134,101,722,522,181,160,1033,387
0500000US01089,01089,"Madison County, Alabama",157682,3467,149672,3953,133176,4326,16496,2431,13934,2285,780,457,1782,857,582,367,519,371,0,271,63,106,0,271,0,271,234,202,1749,1018,1913,946,3532,904,86070,2186,81126,2342,72602,2646,8524,1485,7508,1377,412,286,604,454,284,209,221,219,0,271,63,106,0,271,0,271,196,191,1584,1002,1187,526,1693,670,71612,2644,68546,2857,60574,2868,7972,1657,6426,1521,368,231,1178,768,298,300,298,300,0,271,0,271,0,271,0,271,38,65,165,162,726,599,1839,564
0500000US01097,01097,"Mobile County, Alabama",175611,5527,166541,5474,148524,5324,18017,2227,12726,1859,2867,1013,2424,868,910,444,910,444,0,271,0,271,0,271,0,271,161,155,2416,923,1962,680,3621,900,91833,3981,86727,4099,75356,3809,11371,1863,8094,1486,1724,894,1553,714,305,233,305,233,0,271,0,271,0,271,0,271,113,136,1221,649,1615,602,1852,598,83778,3419,79814,3257,73168,3127,6646,1259,4632,1072,1143,515,871,552,605,331,605,331,0,271,0,271,0,271,0,271,48,77,1195,695,347,396,1769,589
0500000US01101,01101,"Montgomery County, Alabama",103509,3183,97825,3222,87013,3436,10812,1525,8752,1538,1716,916,344,313,724,382,724,382,0,271,0,271,0,271,0,271,101,127,1405,643,536,479,2918,997,53150,2149,49848,2269,43955,2393,5893,1279,4701,1221,1056,727,136,159,237,236,237,236,0,271,0,271,0,271,0,271,101,127,1181,641,425,416,1358,757,50359,2516,47977,2505,43058,2438,4919,964,4051,908,660,490,208,187,487,326,487,326,0,271,0,271,0,271,0,271,0,271,224,197,111,137,1560,681
0500000US01125,01125,"Tuscaloosa County, Alabama",79938,3244,75934,3333,67872,2876,8062,1690,6423,1580,1016,451,623,430,294,202,294,202,0,271,0,271,0,271,0,271,321,307,1006,403,1425,1096,958,487,42973,2501,41038,2508,37065,2150,3973,1192,3223,1202,251,180,499,451,171,147,171,147,0,271,0,271,0,271,0,271,265,237,431,269,631,445,437,309,36965,2208,34896,2145,30807,2057,4089,1003,3200,892,765,431,124,142,123,133,123,133,0,271,0,271,0,271,0,271,56,101,575,287,794,952,521,306
0500000US02020,02020,"Anchorage Municipality, Alaska",147299,3193,132128,3689,111309,4303,20819,2659,16714,2405,2404,1127,1701,834,2489,866,2489,866,0,240,0,240,0,240,0,240,1531,648,4006,1075,2412,680,4733,1790,79630,2574,70591,2879,59608,3180,10983,1769,8840,1580,1411,951,732,458,1262,511,1262,511,0,240,0,240,0,240,0,240,1160,608,2600,903,1796,624,2221,1650,67669,2082,61537,2359,51701,2688,9836,1534,7874,1306,993,534,969,538,1227,657,1227,657,0,240,0,240,0,240,0,240,371,277,1406,672,616,296,2512,942
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",36071,2155,30353,1846,25044,2139,5309,1387,4513,1401,401,212,395,187,316,273,316,273,0,240,0,240,0,240,0,240,78,97,1514,1000,1378,463,2432,990,19398,1711,15243,1472,12484,1432,2759,677,2287,634,246,135,226,166,229,243,229,243,0,240,0,240,0,240,0,240,78,97,1303,971,1203,404,1342,758,16673,1165,15110,1215,12560,1329,2550,1050,2226,1051,155,124,169,117,87,119,87,119,0,240,0,240,0,240,0,240,0,240,211,311,175,131,1090,476
0500000US04005,04005,"Coconino County, Arizona",63009,2840,51318,2831,43610,2818,7708,1508,5608,1225,1467,695,633,432,424,380,424,380,0,302,0,302,0,302,0,302,2528,894,4775,1177,122,148,3842,1160,33101,1727,26338,1629,23030,1571,3308,845,2328,672,546,405,434,381,372,363,372,363,0,302,0,302,0,302,0,302,1946,690,2634,939,43,75,1768,774,29908,1801,24980,1999,20580,1909,4400,1100,3280,897,921,440,199,173,52,89,52,89,0,302,0,302,0,302,0,302,582,409,2141,830,79,126,2074,786
