GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Car, truck, or van:","Margin of Error; Total: - Car, truck, or van:","Estimate; Total: - Car, truck, or van: - Drove alone","Margin of Error; Total: - Car, truck, or van: - Drove alone","Estimate; Total: - Car, truck, or van: - Carpooled:","Margin of Error; Total: - Car, truck, or van: - Carpooled:","Estimate; Total: - Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Total: - Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Total: - Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Total: - Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Total: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool","Margin of Error; Total: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool",Estimate; Total: - Public transportation (excluding taxicab):,Margin of Error; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Total: - Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Total: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Total: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Total: - Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Total: - Public transportation (excluding taxicab): - Subway or elevated,Estimate; Total: - Public transportation (excluding taxicab): - Railroad,Margin of Error; Total: - Public transportation (excluding taxicab): - Railroad,Estimate; Total: - Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Total: - Public transportation (excluding taxicab): - Ferryboat,Estimate; Total: - Bicycle,Margin of Error; Total: - Bicycle,Estimate; Total: - Walked,Margin of Error; Total: - Walked,"Estimate; Total: - Taxicab, motorcycle, or other means","Margin of Error; Total: - Taxicab, motorcycle, or other means",Estimate; Total: - Worked at home,Margin of Error; Total: - Worked at home,Estimate; Total: - Male:,Margin of Error; Total: - Male:,"Estimate; Total: - Male: - Car, truck, or van:","Margin of Error; Total: - Male: - Car, truck, or van:","Estimate; Total: - Male: - Car, truck, or van: - Drove alone","Margin of Error; Total: - Male: - Car, truck, or van: - Drove alone","Estimate; Total: - Male: - Car, truck, or van: - Carpooled:","Margin of Error; Total: - Male: - Car, truck, or van: - Carpooled:","Estimate; Total: - Male: - Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Total: - Male: - Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Total: - Male: - Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Total: - Male: - Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Total: - Male: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool","Margin of Error; Total: - Male: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool",Estimate; Total: - Male: - Public transportation (excluding taxicab):,Margin of Error; Total: - Male: - Public transportation (excluding taxicab):,Estimate; Total: - Male: - Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Total: - Male: - Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Total: - Male: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Total: - Male: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Total: - Male: - Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Total: - Male: - Public transportation (excluding taxicab): - Subway or elevated,Estimate; Total: - Male: - Public transportation (excluding taxicab): - Railroad,Margin of Error; Total: - Male: - Public transportation (excluding taxicab): - Railroad,Estimate; Total: - Male: - Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Total: - Male: - Public transportation (excluding taxicab): - Ferryboat,Estimate; Total: - Male: - Bicycle,Margin of Error; Total: - Male: - Bicycle,Estimate; Total: - Male: - Walked,Margin of Error; Total: - Male: - Walked,"Estimate; Total: - Male: - Taxicab, motorcycle, or other means","Margin of Error; Total: - Male: - Taxicab, motorcycle, or other means",Estimate; Total: - Male: - Worked at home,Margin of Error; Total: - Male: - Worked at home,Estimate; Total: - Female:,Margin of Error; Total: - Female:,"Estimate; Total: - Female: - Car, truck, or van:","Margin of Error; Total: - Female: - Car, truck, or van:","Estimate; Total: - Female: - Car, truck, or van: - Drove alone","Margin of Error; Total: - Female: - Car, truck, or van: - Drove alone","Estimate; Total: - Female: - Car, truck, or van: - Carpooled:","Margin of Error; Total: - Female: - Car, truck, or van: - Carpooled:","Estimate; Total: - Female: - Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Total: - Female: - Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Total: - Female: - Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Total: - Female: - Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Total: - Female: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool","Margin of Error; Total: - Female: - Car, truck, or van: - Carpooled: - In 4-or-more-person carpool",Estimate; Total: - Female: - Public transportation (excluding taxicab):,Margin of Error; Total: - Female: - Public transportation (excluding taxicab):,Estimate; Total: - Female: - Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Total: - Female: - Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Total: - Female: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Total: - Female: - Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Total: - Female: - Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Total: - Female: - Public transportation (excluding taxicab): - Subway or elevated,Estimate; Total: - Female: - Public transportation (excluding taxicab): - Railroad,Margin of Error; Total: - Female: - Public transportation (excluding taxicab): - Railroad,Estimate; Total: - Female: - Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Total: - Female: - Public transportation (excluding taxicab): - Ferryboat,Estimate; Total: - Female: - Bicycle,Margin of Error; Total: - Female: - Bicycle,Estimate; Total: - Female: - Walked,Margin of Error; Total: - Female: - Walked,"Estimate; Total: - Female: - Taxicab, motorcycle, or other means","Margin of Error; Total: - Female: - Taxicab, motorcycle, or other means",Estimate; Total: - Female: - Worked at home,Margin of Error; Total: - Female: - Worked at home
0500000US01069,01069,"Houston County, Alabama",43914,1272,41566,1361,38377,1357,3189,479,2289,440,471,150,429,256,319,198,319,198,0,190,0,190,0,190,0,190,61,86,163,110,1060,365,745,232,22673,830,21267,864,19701,822,1566,370,1116,295,146,72,304,242,225,192,225,192,0,190,0,190,0,190,0,190,61,86,92,82,635,333,393,173,21241,854,20299,870,18676,896,1623,273,1173,249,325,119,125,69,94,66,94,66,0,190,0,190,0,190,0,190,0,190,71,75,425,186,352,124
0500000US01073,01073,"Jefferson County, Alabama",278164,6744,261530,6869,234918,6897,26612,3768,21855,3561,3413,998,1344,575,2885,851,2885,851,0,190,0,190,0,190,0,190,323,256,4264,1251,2044,1063,7118,1765,137716,4828,127867,4746,115230,4302,12637,2460,10456,2256,1771,742,410,295,1269,555,1269,555,0,190,0,190,0,190,0,190,323,256,2601,1081,1462,810,4194,1269,140448,4083,133663,4148,119688,4499,13975,2133,11399,2052,1642,558,934,466,1616,637,1616,637,0,190,0,190,0,190,0,190,0,190,1663,725,582,401,2924,978
0500000US01089,01089,"Madison County, Alabama",158528,3743,147995,4019,137474,3887,10521,1842,9151,1642,691,386,679,423,599,375,599,375,0,190,0,190,0,190,0,190,451,428,2518,757,2509,985,4456,1399,85840,2273,79599,2760,73585,2785,6014,1367,5321,1164,248,187,445,334,366,355,366,355,0,190,0,190,0,190,0,190,451,428,1318,400,1469,723,2637,1140,72688,3183,68396,2867,63889,2563,4507,1147,3830,1032,443,294,234,264,233,226,233,226,0,190,0,190,0,190,0,190,0,190,1200,656,1040,623,1819,796
0500000US01097,01097,"Mobile County, Alabama",167388,4462,157774,4879,143837,5010,13937,2217,10131,2001,2563,883,1243,471,1371,614,1371,614,0,190,0,190,0,190,0,190,92,122,962,481,987,502,6202,1531,85291,3187,80292,3473,72255,3447,8037,1640,6446,1615,858,479,733,428,356,220,356,220,0,190,0,190,0,190,0,190,92,122,585,431,737,443,3229,1015,82097,2964,77482,3089,71582,3238,5900,1153,3685,919,1705,645,510,291,1015,548,1015,548,0,190,0,190,0,190,0,190,0,190,377,224,250,213,2973,984
0500000US02020,02020,"Anchorage Municipality, Alaska",153881,4048,135646,4342,117445,4465,18201,2607,15665,2436,1459,588,1077,413,3470,1313,3470,1313,0,149,0,149,0,149,0,149,1805,659,4457,1110,3238,865,5265,1182,80816,2680,70886,2986,62061,2976,8825,1599,7402,1516,483,365,940,384,1593,941,1593,941,0,149,0,149,0,149,0,149,1460,623,2460,957,2258,674,2159,872,73065,2749,64760,2785,55384,2822,9376,1787,8263,1659,976,531,137,166,1877,849,1877,849,0,149,0,149,0,149,0,149,345,185,1997,691,980,465,3106,853
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",50875,2510,43970,2717,37306,2997,6664,1584,5745,1465,829,671,90,111,1446,759,1446,759,0,149,0,149,0,149,0,149,543,353,1405,604,1062,488,2449,1096,28585,1477,24063,1653,20862,1871,3201,868,2896,811,215,191,90,111,659,489,659,489,0,149,0,149,0,149,0,149,446,349,839,486,801,432,1777,961,22290,1856,19907,1840,16444,1813,3463,1133,2849,994,614,625,0,149,787,531,787,531,0,149,0,149,0,149,0,149,97,108,566,360,261,218,672,461
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",36477,2394,31190,2352,26770,2113,4420,1431,3023,1396,669,447,728,343,212,236,212,236,0,149,0,149,0,149,0,149,69,76,794,336,2248,726,1964,745,20514,1568,16952,1485,13907,1437,3045,961,1980,903,594,436,471,277,212,236,212,236,0,149,0,149,0,149,0,149,40,44,576,276,1754,653,980,458,15963,1652,14238,1622,12863,1583,1375,665,1043,607,75,71,257,192,0,149,0,149,0,149,0,149,0,149,0,149,29,36,218,171,494,286,984,401
0500000US04005,04005,"Coconino County, Arizona",63740,3021,49420,3527,43050,3341,6370,1634,5108,1443,845,491,417,322,1133,577,1133,577,0,229,0,229,0,229,0,229,2276,879,6791,1810,926,640,3194,947,33980,2153,27176,2343,22858,2200,4318,1303,3722,1281,459,371,137,137,403,304,403,304,0,229,0,229,0,229,0,229,1189,662,3330,1346,474,344,1408,660,29760,1909,22244,1969,20192,1866,2052,716,1386,611,386,255,280,257,730,536,730,536,0,229,0,229,0,229,0,229,1087,488,3461,1115,452,599,1786,654
0500000US04013,04013,"Maricopa County, Arizona",1699623,15218,1485240,15761,1282781,17245,202459,9935,162787,9396,21464,3387,18208,3166,39362,4550,36482,4258,1747,1130,998,544,135,132,0,229,16197,2871,29166,4580,29898,3374,99760,7294,917180,10259,796520,11435,687823,11232,108697,6665,86422,6039,12248,2515,10027,2328,21006,3295,19294,3137,1204,798,447,354,61,100,0,229,12827,2786,13961,2276,20630,2787,52236,4849,782443,10917,688720,11382,594958,11397,93762,7087,76365,6796,9216,1817,8181,1756,18356,2583,17188,2446,543,470,551,401,74,87,0,229,3370,1039,15205,4037,9268,2258,47524,4039
0500000US04017,04017,"Navajo County, Arizona",31543,2687,25902,2404,22026,2160,3876,1400,3235,1244,530,399,111,101,971,601,971,601,0,229,0,229,0,229,0,229,249,332,1243,573,360,189,2818,1185,16201,1671,13257,1640,10913,1705,2344,1011,1807,929,426,384,111,101,268,343,268,343,0,229,0,229,0,229,0,229,249,332,575,415,238,150,1614,878,15342,1679,12645,1543,11113,1372,1532,749,1428,745,104,104,0,229,703,512,703,512,0,229,0,229,0,229,0,229,0,229,668,370,122,119,1204,570
0500000US04019,04019,"Pima County, Arizona",403617,7574,351899,7613,311610,7501,40289,3440,30711,3257,5974,1451,3604,1337,9542,1918,9306,1881,0,229,116,160,0,229,120,201,6757,1588,10370,2174,7210,1445,17839,2490,213222,6411,185984,5997,166185,5582,19799,2253,14616,2035,2841,866,2342,978,4161,1111,4161,1111,0,229,0,229,0,229,0,229,4776,1265,5238,1470,4736,1106,8327,1611,190395,4814,165915,5301,145425,5541,20490,2688,16095,2296,3133,1392,1262,623,5381,1551,5145,1509,0,229,116,160,0,229,120,201,1981,799,5132,1639,2474,823,9512,1776
0500000US04021,04021,"Pinal County, Arizona",118648,7696,108043,7730,95573,7079,12470,2876,9713,2713,827,552,1930,1117,0,229,0,229,0,229,0,229,0,229,0,229,1810,1767,1231,695,1754,957,5810,2116,66055,6043,59588,6560,52800,6247,6788,2205,5720,2205,309,276,759,441,0,229,0,229,0,229,0,229,0,229,0,229,1810,1767,878,658,1211,887,2568,1361,52593,4827,48455,4550,42773,4308,5682,1931,3993,1548,518,424,1171,1033,0,229,0,229,0,229,0,229,0,229,0,229,0,229,353,284,543,512,3242,1399
0500000US04027,04027,"Yuma County, Arizona",66953,4497,61319,4368,53873,4500,7446,1614,5212,1372,1299,701,935,745,714,459,603,424,111,193,0,229,0,229,0,229,305,290,1690,749,954,439,1971,1007,38704,2907,36227,2950,31695,3128,4532,1308,2998,944,862,598,672,673,153,183,96,152,57,98,0,229,0,229,0,229,305,290,981,543,578,387,460,367,28249,2743,25092,2654,22178,2796,2914,772,2214,719,437,289,263,347,561,394,507,386,54,96,0,229,0,229,0,229,0,229,709,516,376,268,1511,872
0500000US05119,05119,"Pulaski County, Arkansas",180276,5048,168680,5176,155944,5395,12736,2156,9116,1833,1752,722,1868,1239,1632,653,1632,653,0,192,0,192,0,192,0,192,284,258,2364,932,1759,991,5557,1225,91617,3659,84947,3441,78987,3823,5960,1472,4284,1248,632,407,1044,760,768,391,768,391,0,192,0,192,0,192,0,192,284,258,1396,694,1112,883,3110,917,88659,3247,83733,3248,76957,3010,6776,1474,4832,1280,1120,553,824,611,864,507,864,507,0,192,0,192,0,192,0,192,0,192,968,498,647,423,2447,780
0500000US05143,05143,"Washington County, Arkansas",97397,3248,85841,2931,72315,3176,13526,2543,10465,2468,2402,896,659,537,833,672,833,672,0,192,0,192,0,192,0,192,656,560,2705,796,846,517,6516,1650,53287,2409,45939,2320,38622,2146,7317,1463,5318,1302,1516,771,483,527,623,617,623,617,0,192,0,192,0,192,0,192,400,493,1739,668,717,495,3869,1178,44110,1981,39902,2169,33693,2355,6209,1627,5147,1560,886,410,176,147,210,208,210,208,0,192,0,192,0,192,0,192,256,250,966,495,129,173,2647,1066
0500000US06001,06001,"Alameda County, California",667682,9937,504832,10133,437040,9320,67792,5365,48658,4422,13395,2064,5739,1551,80446,4970,29663,3483,760,566,43255,3660,6107,1435,661,394,14419,2149,24431,3056,8698,1639,34856,3085,352391,7215,269764,7820,235518,7694,34246,3003,24307,2476,6857,1307,3082,903,39637,3168,13093,2129,335,363,21813,2457,4151,1142,245,209,9715,1781,11332,1872,5049,1117,16894,2340,315291,6202,235068,6664,201522,6114,33546,3251,24351,2706,6538,1221,2657,872,40809,3620,16570,2471,425,445,21442,2491,1956,665,416,284,4704,1001,13099,1891,3649,1069,17962,1809
0500000US06007,06007,"Butte County, California",82842,3182,71361,3409,63073,3740,8288,1550,7208,1537,748,406,332,243,871,487,871,487,0,208,0,208,0,208,0,208,2697,1190,3661,1222,814,597,3438,893,41533,2240,35267,2251,30001,2365,5266,1198,4576,1238,468,366,222,205,476,354,476,354,0,208,0,208,0,208,0,208,1725,953,1978,1036,814,597,1273,555,41309,2193,36094,2302,33072,2408,3022,923,2632,897,280,214,110,138,395,319,395,319,0,208,0,208,0,208,0,208,972,683,1683,788,0,208,2165,733
0500000US06013,06013,"Contra Costa County, California",471399,8863,385490,9351,336355,10049,49135,4531,37547,3903,8318,2024,3270,1023,41490,3889,7955,1712,861,708,29831,3318,2843,994,0,208,2275,673,6684,1845,5719,1571,29741,3611,251858,5339,203448,6222,174589,6640,28859,3202,21643,2627,5123,1530,2093,749,24194,2904,4016,1400,811,695,17434,2459,1933,718,0,208,1403,488,3397,1514,3071,1125,16345,2536,219541,6668,182042,6427,161766,6808,20276,2581,15904,2415,3195,989,1177,594,17296,2136,3939,957,50,82,12397,1984,910,552,0,208,872,481,3287,951,2648,931,13396,1999
0500000US06019,06019,"Fresno County, California",340528,8282,308095,8158,266669,7398,41426,4547,28197,3622,5396,1745,7833,2310,3669,1137,3595,1114,0,208,0,208,74,130,0,208,2270,775,7306,1369,7593,1859,11595,1923,184047,5656,167737,5277,143470,5071,24267,3128,14872,2439,3187,1279,6208,1911,1276,574,1202,567,0,208,0,208,74,130,0,208,1662,590,4219,1096,4139,1252,5014,1303,156481,5407,140358,5533,123199,5007,17159,2298,13325,1838,2209,937,1625,739,2393,933,2393,933,0,208,0,208,0,208,0,208,608,522,3087,1062,3454,1150,6581,1245
0500000US06023,06023,"Humboldt County, California",54884,3399,45240,2710,39301,2678,5939,1328,4830,1246,816,490,293,276,571,354,571,354,0,208,0,208,0,208,0,208,734,422,4243,1256,543,392,3553,884,29974,2212,24852,1860,21584,1868,3268,804,2748,786,457,327,63,81,285,222,285,222,0,208,0,208,0,208,0,208,734,422,2053,849,147,145,1903,679,24910,2442,20388,1800,17717,1783,2671,889,2082,781,359,272,230,234,286,257,286,257,0,208,0,208,0,208,0,208,0,208,2190,976,396,355,1650,634
0500000US06025,06025,"Imperial County, California",58542,2673,52407,2367,44476,2575,7931,1663,5085,1541,1402,782,1444,596,870,568,870,568,0,208,0,208,0,208,0,208,219,255,1626,704,1019,515,2401,864,30388,1864,28165,1771,23751,1746,4414,1059,2889,979,653,545,872,457,352,348,352,348,0,208,0,208,0,208,0,208,0,208,877,514,593,400,401,310,28154,1981,24242,1879,20725,1972,3517,908,2196,747,749,528,572,314,518,441,518,441,0,208,0,208,0,208,0,208,219,255,749,369,426,250,2000,836
0500000US06029,06029,"Kern County, California",308929,7649,282956,7437,235480,7720,47476,4570,27935,3716,8397,2003,11144,3019,3843,1131,3756,1116,50,81,0,208,0,208,37,57,1549,694,5289,1532,6477,1798,8815,1845,180756,4868,165989,5164,135104,5383,30885,3273,16994,2652,5646,1463,8245,2145,2113,804,2086,804,27,44,0,208,0,208,0,208,1332,617,3132,1122,4097,1258,4093,1103,128173,4970,116967,4759,100376,4636,16591,2091,10941,1687,2751,973,2899,1175,1730,788,1670,782,23,38,0,208,0,208,37,57,217,287,2157,828,2380,990,4722,1555
0500000US06037,06037,"Los Angeles County, California",4303073,19147,3562922,21636,3111633,22997,451289,11055,349493,9692,61771,4391,40025,4474,314747,10501,286648,9942,3229,1091,16253,2051,8548,1487,69,115,35710,3777,125048,6439,49333,4229,215313,7882,2349783,12604,1963452,13895,1720382,15163,243070,8128,185090,6952,35228,3032,22752,3090,161506,8350,146339,7778,1646,762,9315,1327,4137,942,69,115,26868,3116,62045,4814,30785,3277,105127,6061,1953290,13901,1599470,13998,1391251,13857,208219,6590,164403,6097,26543,2540,17273,2500,153241,6467,140309,6156,1583,702,6938,1451,4411,1152,0,208,8842,1800,63003,4216,18548,2438,110186,4895
0500000US06041,06041,"Marin County, California",118997,4261,87689,4682,77638,4572,10051,2356,6577,2020,1869,1108,1605,665,9825,1777,6774,1648,0,208,81,102,0,208,2970,1035,2507,1580,3980,1241,1305,621,13691,1956,61066,2794,44225,3336,38324,3315,5901,1667,3588,1321,1588,1067,725,554,6053,1234,3995,1066,0,208,35,58,0,208,2023,825,2317,1560,1501,717,558,312,6412,1269,57931,2926,43464,2922,39314,2891,4150,1269,2989,1008,281,228,880,537,3772,1098,2779,927,0,208,46,84,0,208,947,531,190,160,2479,1000,747,587,7279,1486
0500000US06047,06047,"Merced County, California",91605,3776,81344,3525,71647,3690,9697,2286,6334,1687,1240,512,2123,1369,469,401,469,401,0,208,0,208,0,208,0,208,278,232,1509,587,3557,1237,4448,993,49949,2754,43036,2653,37089,2606,5947,1612,3604,1137,950,423,1393,1062,275,331,275,331,0,208,0,208,0,208,0,208,258,231,1245,515,2382,1027,2753,749,41656,2537,38308,2388,34558,2359,3750,1015,2730,862,290,220,730,452,194,201,194,201,0,208,0,208,0,208,0,208,20,33,264,205,1175,669,1695,597
0500000US06053,06053,"Monterey County, California",168252,5937,138284,5285,117132,5123,21152,2632,15672,2336,3449,1066,2031,742,3328,989,3328,989,0,208,0,208,0,208,0,208,1426,542,6243,1132,11260,2215,7711,1558,92941,4920,76346,4534,65177,4155,11169,1755,7922,1455,2149,824,1098,568,1845,723,1845,723,0,208,0,208,0,208,0,208,1229,530,3585,859,7148,1858,2788,838,75311,2801,61938,2989,51955,2946,9983,1594,7750,1436,1300,602,933,385,1483,600,1483,600,0,208,0,208,0,208,0,208,197,221,2658,831,4112,1054,4923,1122
0500000US06055,06055,"Napa County, California",63615,2915,54085,2812,47134,3045,6951,1473,5167,1354,930,580,854,528,730,483,641,469,0,208,0,208,0,208,89,118,1200,975,3151,1121,381,281,4068,1034,33944,1874,28916,1881,24210,1987,4706,1230,3270,1192,675,470,761,514,339,282,275,260,0,208,0,208,0,208,64,109,882,835,1202,551,217,186,2388,746,29671,1869,25169,1923,22924,2038,2245,778,1897,737,255,233,93,135,391,328,366,323,0,208,0,208,0,208,25,45,318,322,1949,912,164,208,1680,580
0500000US06059,06059,"Orange County, California",1412589,11191,1241802,10997,1103759,11577,138043,6626,107132,6099,19107,2547,11804,1973,41064,3989,36380,3787,133,132,641,437,3463,907,447,491,14370,2258,30575,3416,13336,2065,71442,4698,779756,8076,691193,8710,616809,9639,74384,5136,57280,4688,10218,1884,6886,1575,19157,2895,16020,2656,42,71,342,200,2306,769,447,491,10832,1790,14398,2207,8342,1512,35834,3214,632833,8724,550609,8282,486950,8228,63659,3459,49852,2905,8889,1379,4918,1041,21907,2489,20360,2525,91,111,299,394,1157,428,0,208,3538,1329,16177,2617,4994,1354,35608,2667
0500000US06061,06061,"Placer County, California",153121,4959,133706,5165,120409,5212,13297,2647,10996,2458,1544,946,757,400,2046,832,1332,694,0,208,0,208,714,415,0,208,1428,730,2028,737,1836,886,12077,2386,78740,3228,67513,3124,60774,2974,6739,1647,5757,1497,579,554,403,270,782,469,275,219,0,208,0,208,507,436,0,208,1126,699,946,560,1165,692,7208,1619,74381,3276,66193,3627,59635,3860,6558,1586,5239,1387,965,760,354,269,1264,780,1057,704,0,208,0,208,207,290,0,208,302,273,1082,532,671,565,4869,1317
0500000US06065,06065,"Riverside County, California",840812,11476,757689,12656,654880,13275,102809,7333,78856,6881,12979,2416,10974,1728,11910,2503,7116,1797,251,332,423,387,3653,1460,467,601,3634,1337,9688,1524,10164,2137,47727,5168,461919,6953,415039,8139,356009,8961,59030,5349,43968,5132,7859,1485,7203,1396,6340,1831,3943,1372,220,327,249,298,1928,892,0,208,2643,897,5445,1104,7186,2097,25266,3613,378893,8843,342650,8898,298871,9187,43779,4122,34888,3710,5120,1508,3771,1091,5570,1602,3173,1014,31,54,174,216,1725,1188,467,601,991,771,4243,1257,2978,897,22461,3831
0500000US06067,06067,"Sacramento County, California",587883,10241,512793,10945,440310,10902,72483,6538,56862,5472,11642,2904,3979,1073,18492,2617,12284,2104,1861,854,2843,892,1504,544,0,208,6643,1386,13704,1912,5613,1540,30638,4072,299475,7262,260799,7880,225097,7392,35702,4159,27091,3483,6663,2175,1948,650,7673,1556,4321,1237,831,495,1410,673,1111,471,0,208,4388,1114,7000,1441,4090,1149,15525,2576,288408,6566,251994,6895,215213,6520,36781,3421,29771,3134,4979,1244,2031,723,10819,1783,7963,1679,1030,652,1433,626,393,245,0,208,2255,841,6704,1397,1523,742,15113,2418
0500000US06071,06071,"San Bernardino County, California",779457,13422,713292,13993,589972,14693,123320,10349,97221,7783,16138,5951,9961,2815,13810,2467,10461,2064,79,95,131,157,3139,1187,0,208,2488,994,13049,2992,6640,1602,30178,3398,428174,8803,392429,9584,321796,9963,70633,7214,55568,5868,10188,4348,4877,1631,6636,1993,4964,1536,79,95,98,120,1495,926,0,208,1789,859,7088,2074,4614,1064,15618,2625,351283,9092,320863,9094,268176,9403,52687,5838,41653,4535,5950,2060,5084,1773,7174,1689,5497,1441,0,208,33,55,1644,770,0,208,699,683,5961,1826,2026,1063,14560,2224
0500000US06073,06073,"San Diego County, California",1416596,12803,1219821,15922,1080691,15264,139130,6402,108970,5743,18012,3114,12148,1846,42858,3367,36917,3216,1757,663,447,322,3649,953,88,105,10261,1838,38900,3768,15209,2309,89547,6085,790426,7385,676024,9386,598885,9833,77139,4799,60581,4492,9980,2266,6578,1259,22081,2121,18262,2026,726,299,334,296,2759,826,0,208,8148,1834,22776,2771,10684,1947,50713,4540,626170,9603,543797,10049,481806,9449,61991,3596,48389,2953,8032,1527,5570,1266,20777,2423,18655,2412,1031,564,113,111,890,469,88,105,2113,719,16124,2179,4525,985,38834,3228
0500000US06075,06075,"San Francisco County, California",437125,7107,196585,7473,164570,6711,32015,3258,24357,2914,3580,1039,4078,1390,137914,6303,102994,6235,7769,1559,22493,2473,4658,1241,0,208,15016,3083,43121,3955,10228,2041,34261,3778,237671,5064,109734,5487,94284,4641,15450,2373,11428,1880,1855,701,2167,1246,68975,4398,51018,4031,3788,1085,11293,1564,2876,914,0,208,10648,2844,23372,2671,6424,1550,18518,2782,199454,4465,86851,4166,70286,3999,16565,1924,12929,1765,1725,679,1911,670,68939,4311,51976,4428,3981,1065,11200,2071,1782,757,0,208,4368,1129,19749,2750,3804,1200,15743,2163
0500000US06077,06077,"San Joaquin County, California",256675,6353,233304,6315,193635,6428,39669,5184,29225,4226,5018,1407,5426,2158,3941,1364,2178,1014,0,208,514,482,1249,636,0,208,924,457,4625,1298,3460,975,10421,2447,138004,4685,127044,4797,105470,4806,21574,3061,16502,2728,2737,868,2335,881,1992,807,834,515,0,208,514,482,644,418,0,208,767,430,2605,971,2301,728,3295,965,118671,4046,106260,4381,88165,4181,18095,2917,12723,2434,2281,926,3091,1757,1949,887,1344,749,0,208,0,208,605,454,0,208,157,152,2020,766,1159,614,7126,2181
