GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0500000US04005,04005,"Coconino County, Arizona",62939,2404,52812,2445,43070,2526,9742,2010,7120,1760,1641,645,981,702,757,541,685,478,72,125,0,305,0,305,0,305,1485,669,3378,749,1108,636,3399,995,31448,1884,26352,1956,22181,1891,4171,1399,3290,1220,392,216,489,448,393,307,321,253,72,125,0,305,0,305,0,305,1067,498,2022,622,241,203,1373,606,31491,1673,26460,1762,20889,1652,5571,1281,3830,1116,1249,590,492,435,364,317,364,317,0,305,0,305,0,305,0,305,418,357,1356,398,867,606,2026,681
0500000US04013,04013,"Maricopa County, Arizona",1769071,16781,1554358,15521,1345280,16744,209078,10767,161935,9360,26860,3996,20283,3784,42834,4387,40217,4294,478,298,547,301,1592,1020,0,305,17108,2796,32799,4276,28785,3602,93187,6152,975890,11707,849442,11132,730962,10838,118480,7083,90040,6156,16983,2860,11457,2396,24035,3983,21976,3853,370,273,278,243,1411,1004,0,305,13288,2534,19692,3572,20945,2912,48488,4049,793181,10708,704916,9976,614318,10452,90598,6034,71895,5274,9877,2137,8826,2315,18799,2702,18241,2621,108,127,269,220,181,290,0,305,3820,1095,13107,2299,7840,1713,44699,3626
0500000US04015,04015,"Mohave County, Arizona",64653,3770,58647,3587,48158,3453,10489,2101,8231,1727,1473,913,785,478,645,391,568,380,0,305,0,305,0,305,77,127,0,305,1573,777,1521,741,2267,905,33804,2423,30801,2263,24534,2348,6267,1539,4469,1110,1136,874,662,462,298,303,298,303,0,305,0,305,0,305,0,305,0,305,709,427,1007,557,989,425,30849,2264,27846,2197,23624,2103,4222,1140,3762,1106,337,317,123,129,347,344,270,324,0,305,0,305,0,305,77,127,0,305,864,514,514,375,1278,644
0500000US04019,04019,"Pima County, Arizona",423888,7271,364620,7473,321706,7400,42914,3519,33865,3284,5443,1309,3606,1036,10635,2303,10463,2288,45,76,127,151,0,305,0,305,5622,1267,10941,2195,10983,2853,21087,2593,224272,6214,193114,6418,169812,6050,23302,2804,18641,2395,2429,1030,2232,883,4998,1447,4871,1429,0,305,127,151,0,305,0,305,4386,1103,5744,1820,6971,1927,9059,1578,199616,4837,171506,4923,151894,4869,19612,2043,15224,1983,3014,792,1374,659,5637,1423,5592,1419,45,76,0,305,0,305,0,305,1236,545,5197,1278,4012,1649,12028,1725
0500000US04021,04021,"Pinal County, Arizona",124785,4115,115043,3946,97330,4126,17713,3131,14333,3073,1727,666,1653,755,21,39,21,39,0,305,0,305,0,305,0,305,133,156,1326,714,1368,644,6894,1499,65969,2706,60958,2754,51946,2849,9012,1873,7344,1811,950,626,718,447,21,39,21,39,0,305,0,305,0,305,0,305,133,156,734,466,865,462,3258,942,58816,3146,54085,3201,45384,3148,8701,1848,6989,1711,777,372,935,584,0,305,0,305,0,305,0,305,0,305,0,305,0,305,592,585,503,433,3636,1025
0500000US04027,04027,"Yuma County, Arizona",67728,3083,60920,3236,52336,3308,8584,1850,6750,1734,1120,617,714,567,1247,896,1247,896,0,305,0,305,0,305,0,305,242,257,1384,686,1082,527,2853,1214,38930,2195,34878,2313,29301,2406,5577,1387,4373,1287,681,466,523,523,419,394,419,394,0,305,0,305,0,305,0,305,242,257,1136,637,898,441,1357,816,28798,2133,26042,2113,23035,2106,3007,888,2377,837,439,269,191,208,828,610,828,610,0,305,0,305,0,305,0,305,0,305,248,228,184,216,1496,692
0500000US05007,05007,"Benton County, Arkansas",100582,4031,89448,3833,78849,4270,10599,2093,8696,1942,1385,702,518,400,0,273,0,273,0,273,0,273,0,273,0,273,263,336,2487,1184,2134,1010,6250,1534,55842,2521,48724,2536,43391,2777,5333,1435,4511,1428,565,407,257,228,0,273,0,273,0,273,0,273,0,273,0,273,263,336,2034,1070,1127,768,3694,1172,44740,2794,40724,2800,35458,2909,5266,1212,4185,1058,820,456,261,257,0,273,0,273,0,273,0,273,0,273,0,273,0,273,453,368,1007,707,2556,880
0500000US05119,05119,"Pulaski County, Arkansas",178340,4888,165112,4901,146977,4760,18135,2625,14841,2366,1856,635,1438,763,2476,1027,2354,1005,0,273,0,273,45,72,77,129,49,81,2265,882,2467,1219,5971,1281,91562,3254,85066,3262,75392,3225,9674,1627,8249,1515,603,335,822,442,1280,691,1158,672,0,273,0,273,45,72,77,129,49,81,1301,739,1833,1064,2033,740,86778,3236,80046,3204,71585,3117,8461,1627,6592,1427,1253,530,616,436,1196,643,1196,643,0,273,0,273,0,273,0,273,0,273,964,429,634,460,3938,1233
0500000US06001,06001,"Alameda County, California",700618,8954,534916,9427,461941,9746,72975,4918,54466,4099,14122,2266,4387,1253,82415,5311,32466,3642,850,592,41090,3557,7371,1524,638,319,11810,2016,23966,2456,11776,2670,35735,3519,372385,6017,290958,6838,250817,7400,40141,3286,30155,2729,7924,1758,2062,763,38118,3035,13207,2079,490,430,19533,2132,4524,1216,364,250,8156,1762,11950,1866,7126,1971,16077,1995,328233,6545,243958,6510,211124,6237,32834,2951,24311,2601,6198,1223,2325,843,44297,3625,19259,2639,360,366,21557,2423,2847,988,274,205,3654,982,12016,1933,4650,1328,19658,2487
0500000US06007,06007,"Butte County, California",86568,4336,72715,4888,63629,4479,9086,2023,7188,1854,1200,518,698,386,812,464,739,438,0,294,73,124,0,294,0,294,2417,1008,5087,1830,498,266,5039,1168,45289,3328,38244,3031,32604,2947,5640,1632,4535,1504,593,408,512,289,804,462,731,436,0,294,73,124,0,294,0,294,1685,921,2005,938,392,249,2159,687,41279,2607,34471,3179,31025,3107,3446,899,2653,809,607,322,186,181,8,13,8,13,0,294,0,294,0,294,0,294,732,413,3082,1511,106,112,2880,983
0500000US06013,06013,"Contra Costa County, California",472142,7425,387701,7333,329505,6988,58196,4244,43702,3913,8549,1828,5945,1446,42352,3356,9283,1934,954,757,28921,3065,3194,841,0,294,2679,739,8789,1840,4624,1091,25997,3145,250075,4993,205694,5286,175566,5450,30128,2911,23023,2798,3845,1396,3260,957,21985,2306,4169,1322,501,538,14924,1980,2391,775,0,294,2033,645,5006,1236,2653,798,12704,2176,222067,5615,182007,5424,153939,5419,28068,2550,20679,2348,4704,1133,2685,942,20367,2376,5114,1207,453,514,13997,2193,803,367,0,294,646,413,3783,1044,1971,680,13293,1956
0500000US06019,06019,"Fresno County, California",334036,7509,294733,7584,259278,7844,35455,4449,25772,3395,4168,1096,5515,1989,4480,1294,4013,1115,92,151,186,301,114,130,75,127,2454,741,7899,1633,11331,2730,13139,1836,184506,5269,162139,5245,141733,4899,20406,3390,14560,2285,2329,840,3517,1641,2747,887,2499,824,0,294,186,301,62,103,0,294,1695,638,4565,1315,7908,2506,5452,993,149530,4887,132594,5189,117545,5343,15049,1975,11212,1802,1839,833,1998,825,1733,696,1514,636,92,151,0,294,52,84,75,127,759,430,3334,953,3423,1148,7687,1566
0500000US06023,06023,"Humboldt County, California",57116,2636,46604,2986,40204,2959,6400,1420,4380,1217,1503,745,517,400,1073,577,1069,577,0,294,0,294,4,7,0,294,2146,1028,2900,891,583,567,3810,1014,30610,1892,23827,1984,21620,2024,2207,737,1689,632,322,309,196,205,732,460,728,459,0,294,0,294,4,7,0,294,1588,825,1785,780,522,547,2156,794,26506,1911,22777,2011,18584,1938,4193,1091,2691,910,1181,679,321,297,341,367,341,367,0,294,0,294,0,294,0,294,558,502,1115,483,61,103,1654,585
0500000US06025,06025,"Imperial County, California",55797,2897,49252,2979,43400,2939,5852,1254,4347,1161,528,299,977,499,1024,652,1024,652,0,294,0,294,0,294,0,294,296,274,1451,587,857,580,2917,1054,30184,1877,27710,1933,23612,1924,4098,1137,2924,1044,325,218,849,455,445,470,445,470,0,294,0,294,0,294,0,294,281,273,767,404,125,125,856,514,25613,1783,21542,1885,19788,1953,1754,547,1423,562,203,172,128,108,579,444,579,444,0,294,0,294,0,294,0,294,15,27,684,414,732,571,2061,787
0500000US06029,06029,"Kern County, California",291189,6649,269978,6248,219773,6113,50205,3951,31578,3173,7224,1592,11403,2726,2697,928,2337,789,62,103,99,157,199,317,0,294,1322,758,5071,1817,3409,1044,8712,1644,167284,4912,154324,4769,122767,4667,31557,3267,19334,2459,4216,1353,8007,2566,1341,619,1341,619,0,294,0,294,0,294,0,294,1322,758,3231,1438,2599,984,4467,1222,123905,4121,115654,3933,97006,3616,18648,2069,12244,1864,3008,772,3396,955,1356,664,996,535,62,103,99,157,199,317,0,294,0,294,1840,738,810,458,4245,1083
0500000US06031,06031,"Kings County, California",55819,2377,50510,2446,41728,2705,8782,2102,4005,1469,709,406,4068,1766,735,545,735,545,0,294,0,294,0,294,0,294,445,398,1145,513,1016,510,1968,900,35458,1998,31823,2065,25510,2180,6313,1822,2669,995,368,244,3276,1581,325,359,325,359,0,294,0,294,0,294,0,294,427,395,1009,504,690,378,1184,739,20361,1594,18687,1612,16218,1689,2469,821,1336,673,341,344,792,546,410,345,410,345,0,294,0,294,0,294,0,294,18,34,136,173,326,273,784,440
0500000US06037,06037,"Los Angeles County, California",4388488,20534,3654050,23277,3166793,26066,487257,15077,372932,13932,67130,5065,47195,4965,318765,12006,288919,11243,2813,904,17198,2289,9397,1370,438,358,34663,3369,121656,6207,49734,4253,209620,8922,2405398,14534,2013932,16165,1749459,18022,264473,10271,199763,8717,38675,3945,26035,3576,163076,7784,144629,7315,1605,641,11051,1772,5478,1203,313,327,28327,3277,61845,4825,32480,4102,105738,6520,1983090,12695,1640118,14212,1417334,14295,222784,8537,173169,7976,28455,2813,21160,2543,155689,8091,144290,7618,1208,668,6147,1189,3919,881,125,147,6336,1726,59811,3857,17254,2241,103882,5366
0500000US06041,06041,"Marin County, California",121244,3170,91202,3749,81765,3750,9437,1839,7907,1704,1125,522,405,327,11306,1601,8432,1431,0,294,44,73,0,294,2830,767,1224,567,3843,1127,1552,979,12117,1826,65126,2568,49373,2769,44799,2729,4574,1048,3914,1023,538,373,122,143,6190,1180,4191,1029,0,294,44,73,0,294,1955,588,1091,532,1858,787,1142,878,5472,1081,56118,1856,41829,2101,36966,2246,4863,1171,3993,1050,587,354,283,310,5116,1031,4241,940,0,294,0,294,0,294,875,496,133,153,1985,744,410,289,6645,1326
0500000US06047,06047,"Merced County, California",84971,3466,75532,3885,64576,3605,10956,2096,7256,1681,1865,714,1835,1048,161,180,161,180,0,294,0,294,0,294,0,294,266,233,2131,565,2528,1071,4353,1110,47301,2369,42287,2551,35797,2395,6490,1633,4454,1191,548,322,1488,1041,0,294,0,294,0,294,0,294,0,294,0,294,221,220,1470,457,1574,843,1749,688,37670,2244,33245,2370,28779,2157,4466,1122,2802,1000,1317,609,347,212,161,180,161,180,0,294,0,294,0,294,0,294,45,75,661,382,954,531,2604,826
0500000US06053,06053,"Monterey County, California",175688,4466,148985,4541,125975,4595,23010,2628,15464,2222,3785,1026,3761,1130,3181,986,3041,966,70,114,0,294,70,123,0,294,1585,605,5148,1534,7268,1771,9521,1993,100848,3141,86808,3254,73041,3342,13767,2039,8847,1747,2301,774,2619,965,1637,830,1567,818,0,294,0,294,70,123,0,294,918,409,3250,1104,4037,1338,4198,1245,74840,3153,62177,3161,52934,3110,9243,1328,6617,1140,1484,636,1142,444,1544,634,1474,639,70,114,0,294,0,294,0,294,667,405,1898,676,3231,857,5323,1407
0500000US06055,06055,"Napa County, California",62487,2205,54830,2517,48048,2697,6782,1282,5727,1345,670,484,385,354,996,397,834,359,0,294,84,138,0,294,78,96,587,436,2894,1237,528,328,2652,759,35378,1948,30720,1990,26705,2158,4015,942,3252,1011,447,341,316,334,414,283,385,281,0,294,0,294,0,294,29,50,587,436,2020,1153,467,291,1170,434,27109,1400,24110,1580,21343,1705,2767,868,2475,823,223,235,69,117,582,283,449,261,0,294,84,138,0,294,49,83,0,294,874,426,61,104,1482,693
0500000US06059,06059,"Orange County, California",1418167,9740,1247604,12265,1107956,12351,139648,7412,106131,6024,19812,2897,13705,2369,41263,3970,36775,3710,124,144,916,509,3448,1113,0,294,15478,2596,31118,3181,13729,1965,68975,4647,797845,7224,700965,9228,626704,9692,74261,5027,55447,4183,10382,2147,8432,1987,23684,3089,21527,3012,66,109,465,268,1626,676,0,294,13234,2528,14371,2055,10246,1633,35345,3495,620322,6449,546639,7288,481252,7434,65387,4316,50684,3666,9430,1785,5273,1165,17579,2225,15248,1995,58,96,451,433,1822,809,0,294,2244,946,16747,2521,3483,1103,33630,2897
0500000US06061,06061,"Placer County, California",157603,3666,137498,4438,122857,4510,14641,2160,10181,1766,1800,663,2660,1739,1791,778,1284,689,156,161,51,83,300,279,0,294,810,650,2507,920,1741,760,13256,1886,86460,2301,73808,2914,65085,3166,8723,1702,5730,1351,1177,574,1816,1429,1092,552,730,465,58,100,51,83,253,247,0,294,733,552,1299,654,1631,721,7897,1430,71143,2539,63690,2658,57772,2785,5918,1266,4451,1087,623,291,844,786,699,454,554,412,98,128,0,294,47,79,0,294,77,133,1208,647,110,136,5359,1050
0500000US06065,06065,"Riverside County, California",836155,11323,747614,11477,628384,10078,119230,6866,85939,5678,19798,3152,13493,2916,12819,2354,10052,2222,270,205,161,155,2336,618,0,294,2542,909,15118,2167,10953,2240,47109,4321,461878,8019,417868,8648,348228,8162,69640,4628,49314,4037,11604,2302,8722,2177,5863,1534,4531,1394,221,187,58,99,1053,348,0,294,2222,938,7611,1380,6939,1477,21375,2422,374277,7672,329746,6855,280156,7223,49590,4125,36625,3755,8194,1684,4771,1298,6956,1709,5521,1601,49,83,103,118,1283,546,0,294,320,272,7507,1775,4014,1426,25734,2974
0500000US06067,06067,"Sacramento County, California",590272,9085,520426,9116,447868,9170,72558,5242,55659,4554,10175,2329,6724,2053,19219,2920,13611,2482,1791,880,1689,695,2128,796,0,294,6385,1474,10958,1606,6983,1493,26301,2929,302623,5671,265385,6058,229972,6392,35413,3442,26272,2844,5430,1920,3711,1660,10032,1936,6695,1354,1099,801,826,563,1412,597,0,294,4321,1212,5873,1208,4593,1202,12419,1941,287649,6827,255041,6477,217896,6171,37145,3317,29387,2886,4745,1192,3013,875,9187,1948,6916,1803,692,344,863,394,716,378,0,294,2064,703,5085,1191,2390,844,13882,2000
