GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0500000US04005,04005,"Coconino County, Arizona",64877,2593,51029,2903,42520,3068,8509,1800,6139,1455,979,484,1391,743,1308,677,1308,677,0,198,0,198,0,198,0,198,1679,547,5158,1058,954,608,4749,1070,32474,1872,25564,1927,20889,1928,4675,1230,3284,1081,654,363,737,564,652,528,652,528,0,198,0,198,0,198,0,198,1097,401,2280,717,557,498,2324,700,32403,1683,25465,1789,21631,1840,3834,1003,2855,751,325,201,654,566,656,456,656,456,0,198,0,198,0,198,0,198,582,376,2878,861,397,308,2425,832
0500000US04013,04013,"Maricopa County, Arizona",1741314,13141,1533893,13942,1345339,14425,188554,7562,148169,7092,24061,2915,16324,2568,39307,3902,36673,3851,914,455,1087,778,590,366,43,70,14627,2418,24476,3138,32236,3147,96775,5215,939022,8821,825421,9193,728237,8985,97184,4829,74803,4498,12530,2307,9851,1851,17543,2489,16667,2504,397,266,262,293,217,190,0,198,10679,1906,13976,2411,22402,2783,49001,3785,802292,8863,708472,8937,617102,9652,91370,5338,73366,4709,11531,1849,6473,1524,21764,2914,20006,2758,517,374,825,725,373,305,43,70,3948,1142,10500,1693,9834,1630,47774,3466
0500000US04015,04015,"Mohave County, Arizona",61063,3682,54803,3508,46362,3106,8441,1802,6574,1653,534,373,1333,648,260,360,260,360,0,198,0,198,0,198,0,198,154,181,1838,831,1616,773,2392,1023,28122,2894,24219,2672,20422,2356,3797,959,3078,914,39,61,680,384,22,25,22,25,0,198,0,198,0,198,0,198,154,181,1092,636,1282,715,1353,926,32941,2369,30584,2387,25940,2236,4644,1302,3496,1185,495,380,653,401,238,359,238,359,0,198,0,198,0,198,0,198,0,198,746,524,334,239,1039,578
0500000US04017,04017,"Navajo County, Arizona",30837,1610,26684,1629,22245,1668,4439,952,3708,907,425,207,306,181,206,132,206,132,0,198,0,198,0,198,0,198,0,198,1481,562,417,196,2049,516,16118,1136,14358,1205,11688,1213,2670,679,2255,658,237,153,178,131,75,75,75,75,0,198,0,198,0,198,0,198,0,198,617,349,167,123,901,296,14719,1158,12326,1111,10557,1034,1769,642,1453,616,188,134,128,92,131,96,131,96,0,198,0,198,0,198,0,198,0,198,864,420,250,163,1148,414
0500000US04019,04019,"Pima County, Arizona",414002,6931,356795,6886,317585,7293,39210,3206,29832,2927,5854,1353,3524,989,11070,1813,10870,1810,190,220,0,198,10,17,0,198,6829,1627,10407,1593,8499,1482,20402,2459,218725,4716,188319,4448,168977,4468,19342,2081,14079,1716,3025,1062,2238,821,5380,1198,5343,1206,37,63,0,198,0,198,0,198,4635,1341,5316,1060,5479,1219,9596,1652,195277,4813,168476,4411,148608,4739,19868,2128,15753,1994,2829,920,1286,456,5690,1191,5527,1193,153,210,0,198,10,17,0,198,2194,740,5091,1212,3020,1010,10806,1585
0500000US04021,04021,"Pinal County, Arizona",135252,4613,123122,4570,105012,4873,18110,2558,12832,2226,3833,1411,1445,589,192,284,192,284,0,198,0,198,0,198,0,198,277,241,1404,654,2386,1020,7871,1853,78102,3263,71644,3468,60356,3318,11288,2097,7336,1465,3076,1307,876,395,170,280,170,280,0,198,0,198,0,198,0,198,188,185,727,456,1585,667,3788,1236,57150,3408,51478,3415,44656,3280,6822,1144,5496,1157,757,370,569,458,22,36,22,36,0,198,0,198,0,198,0,198,89,152,677,405,801,548,4083,1133
0500000US04025,04025,"Yavapai County, Arizona",79716,3579,71025,4061,59467,3857,11558,2135,9294,1980,1794,883,470,326,691,573,465,443,0,198,226,368,0,198,0,198,517,401,1876,834,962,438,4645,1022,41308,2505,36358,2571,30873,2505,5485,1199,4413,1278,913,473,159,207,387,434,387,434,0,198,0,198,0,198,0,198,517,401,784,482,485,310,2777,762,38408,2158,34667,2324,28594,2311,6073,1708,4881,1472,881,722,311,251,304,385,78,100,0,198,226,368,0,198,0,198,0,198,1092,625,477,289,1868,648
0500000US04027,04027,"Yuma County, Arizona",70679,2656,64066,2757,56059,3366,8007,1618,5853,1315,483,293,1671,707,431,347,431,347,0,198,0,198,0,198,0,198,382,264,1951,747,1250,604,2599,946,41718,2091,37379,2036,33003,2381,4376,1064,3191,890,99,137,1086,542,304,297,304,297,0,198,0,198,0,198,0,198,233,229,1462,547,830,414,1510,790,28961,1753,26687,1738,23056,1831,3631,915,2662,745,384,281,585,373,127,182,127,182,0,198,0,198,0,198,0,198,149,129,489,340,420,288,1089,512
0500000US05007,05007,"Benton County, Arkansas",105466,3417,97229,3699,87609,3871,9620,1753,7929,1654,958,442,733,345,85,100,85,100,0,184,0,184,0,184,0,184,75,98,1769,660,744,419,5564,1328,57459,2143,53007,2420,47340,2327,5667,1234,4667,1201,548,376,452,247,85,100,85,100,0,184,0,184,0,184,0,184,19,27,904,546,517,317,2927,1061,48007,2178,44222,2398,40269,2473,3953,942,3262,843,410,239,281,178,0,184,0,184,0,184,0,184,0,184,0,184,56,95,865,523,227,272,2637,757
0500000US05119,05119,"Pulaski County, Arkansas",173684,4900,165349,4878,150784,4855,14565,2291,11247,1977,1674,630,1644,795,1476,550,1476,550,0,184,0,184,0,184,0,184,51,83,1697,743,1166,557,3945,1093,87286,2864,82959,2999,75351,2952,7608,1527,5761,1377,694,327,1153,678,950,475,950,475,0,184,0,184,0,184,0,184,51,83,1001,671,651,443,1674,705,86398,3451,82390,3485,75433,3619,6957,1432,5486,1303,980,465,491,314,526,351,526,351,0,184,0,184,0,184,0,184,0,184,696,474,515,335,2271,720
0500000US05143,05143,"Washington County, Arkansas",98042,3005,88070,3280,75434,3637,12636,2083,9041,1733,2682,931,913,633,980,578,980,578,0,184,0,184,0,184,0,184,195,189,1817,711,702,538,6278,1599,56167,1718,50000,2225,43210,2358,6790,1313,4720,1056,1382,631,688,612,870,527,870,527,0,184,0,184,0,184,0,184,118,144,1085,529,559,480,3535,1195,41875,2411,38070,2308,32224,2302,5846,1432,4321,1168,1300,643,225,205,110,181,110,181,0,184,0,184,0,184,0,184,77,125,732,493,143,203,2743,905
0500000US06001,06001,"Alameda County, California",693790,8964,512858,9662,441380,9912,71478,4290,53159,3548,11817,1592,6502,1562,90309,4953,34195,3245,1356,558,47848,3543,5521,1244,1389,554,13020,1970,27681,2791,10108,1327,39814,3048,371179,5617,278850,5879,239956,5983,38894,3305,28827,2841,6367,1049,3700,1015,45989,3270,16122,2106,395,299,25029,2556,3621,1141,822,503,7425,1474,13218,2137,5946,1303,19751,2111,322611,6054,234008,6421,201424,6320,32584,2181,24332,1913,5450,966,2802,961,44320,3171,18073,2192,961,456,22819,2269,1900,462,567,274,5595,1148,14463,1885,4162,903,20063,2162
0500000US06007,06007,"Butte County, California",82675,3014,70856,3532,61942,3493,8914,1471,6125,1100,2030,834,759,466,1177,661,1177,661,0,197,0,197,0,197,0,197,2250,737,2615,908,833,365,4944,840,42475,2268,36981,2314,32186,2247,4795,1135,3308,787,1077,598,410,290,871,628,871,628,0,197,0,197,0,197,0,197,1056,482,1090,431,237,194,2240,779,40200,2109,33875,2532,29756,2267,4119,864,2817,735,953,443,349,274,306,217,306,217,0,197,0,197,0,197,0,197,1194,558,1525,830,596,331,2704,628
0500000US06013,06013,"Contra Costa County, California",483078,7615,392226,7476,332463,7177,59763,4118,39767,3182,13696,2944,6300,1438,47655,3667,8823,1539,675,457,35721,3149,2436,647,0,197,2047,700,7712,1605,6357,1774,27081,2834,261442,5083,213798,5292,180287,5554,33511,3157,22802,2435,7170,2256,3539,835,24014,2093,3221,680,400,376,18913,2002,1480,517,0,197,1401,525,4570,1423,3590,1174,14069,2114,221636,5195,178428,5112,152176,4973,26252,2479,16965,2074,6526,1665,2761,970,23641,2726,5602,1452,275,269,16808,2189,956,410,0,197,646,483,3142,785,2767,1255,13012,1754
0500000US06017,06017,"El Dorado County, California",80849,3152,69956,3219,61240,2863,8716,1520,7258,1468,952,476,506,304,819,373,535,297,0,197,250,209,34,56,0,197,896,509,1738,722,948,563,6492,1182,40076,1797,34541,1942,29534,1851,5007,1178,4226,1113,393,258,388,275,494,301,394,265,0,197,100,134,0,197,0,197,188,207,1171,580,486,420,3196,884,40773,2338,35415,2427,31706,2501,3709,829,3032,769,559,365,118,94,325,237,141,134,0,197,150,185,34,56,0,197,708,458,567,395,462,389,3296,849
0500000US06019,06019,"Fresno County, California",348437,6167,308761,6406,261893,5903,46868,3954,29313,3126,8016,2043,9539,2074,5763,1284,5475,1314,226,175,21,37,41,68,0,197,3345,1212,6904,1374,7334,1781,16330,2395,191207,3947,169030,4007,140655,3689,28375,3039,16534,2211,4983,1839,6858,1871,2354,649,2128,630,226,175,0,197,0,197,0,197,2465,796,4453,1183,5069,1273,7836,1588,157230,4559,139731,4645,121238,4325,18493,2127,12779,1753,3033,1023,2681,757,3409,1107,3347,1103,0,197,21,37,41,68,0,197,880,690,2451,732,2265,893,8494,1402
0500000US06023,06023,"Humboldt County, California",57508,2705,47836,3219,41597,3209,6239,1309,5046,1274,634,334,559,359,696,497,696,497,0,197,0,197,0,197,0,197,1149,596,3634,1215,555,394,3638,934,29979,1793,24439,2050,21325,2001,3114,843,2520,798,408,293,186,160,151,225,151,225,0,197,0,197,0,197,0,197,1022,609,1854,862,421,324,2092,785,27529,1953,23397,2062,20272,2148,3125,872,2526,786,226,171,373,317,545,441,545,441,0,197,0,197,0,197,0,197,127,138,1780,714,134,148,1546,577
0500000US06025,06025,"Imperial County, California",54779,2874,48149,2978,41943,3001,6206,1570,3539,1067,720,579,1947,1207,727,403,727,403,0,197,0,197,0,197,0,197,497,375,1782,719,917,612,2707,971,28627,2302,26176,2265,22134,2255,4042,1189,1912,627,549,497,1581,1177,173,224,173,224,0,197,0,197,0,197,0,197,277,204,764,457,679,567,558,458,26152,1820,21973,2076,19809,2027,2164,885,1627,808,171,171,366,400,554,337,554,337,0,197,0,197,0,197,0,197,220,285,1018,507,238,214,2149,898
0500000US06029,06029,"Kern County, California",311324,7141,287388,7216,239888,6958,47500,4543,29931,4009,7576,1859,9993,1925,3193,1039,2955,1013,0,197,35,58,203,331,0,197,1912,1261,5324,1280,5238,1291,8269,1527,178478,5109,165168,5010,136232,4996,28936,3269,17074,2676,5157,1443,6705,1526,1663,780,1425,742,0,197,35,58,203,331,0,197,1606,1032,2682,884,4103,1134,3256,865,132846,4393,122220,4376,103656,4123,18564,2345,12857,2030,2419,885,3288,1091,1530,716,1530,716,0,197,0,197,0,197,0,197,306,361,2642,810,1135,546,5013,1172
0500000US06037,06037,"Los Angeles County, California",4399526,21520,3653035,22043,3207379,21209,445656,11169,347936,10044,59166,4237,38554,3223,307234,9893,275800,9541,2473,857,17875,2068,10541,1782,545,484,38344,3868,125422,6218,52829,4593,222662,7592,2408565,12352,2015765,14183,1772846,13809,242919,7210,185709,6385,34330,2794,22880,2245,157339,7275,140456,6983,1251,707,10246,1437,5028,847,358,397,31275,3096,63960,4638,30522,2867,109704,5887,1990961,15489,1637270,14968,1434533,14691,202737,7005,162227,6050,24836,2298,15674,2005,149895,6121,135344,5705,1222,530,7629,1208,5513,1310,187,274,7069,1501,61462,4118,22307,2911,112958,4629
0500000US06041,06041,"Marin County, California",125801,2906,95724,3633,83942,3788,11782,1759,9314,1555,1432,644,1036,515,10988,1912,7619,1628,7,12,0,197,0,197,3362,988,1993,708,3326,1011,1405,554,12365,1777,64440,1894,48032,2292,41570,2345,6462,1270,5083,995,834,507,545,374,6737,1405,4709,1260,0,197,0,197,0,197,2028,763,1403,612,1671,642,864,350,5733,1174,61361,2402,47692,2601,42372,2709,5320,1264,4231,1126,598,327,491,382,4251,1056,2910,967,7,12,0,197,0,197,1334,576,590,404,1655,677,541,463,6632,1209
0500000US06047,06047,"Merced County, California",93510,3589,83865,3860,71568,3666,12297,1942,8957,1763,2314,1075,1026,515,436,269,383,256,53,91,0,197,0,197,0,197,129,130,3131,1085,2353,1011,3596,921,52855,2379,46892,2614,39966,2511,6926,1415,4902,1254,1422,846,602,401,149,125,96,93,53,91,0,197,0,197,0,197,84,96,1882,782,1662,922,2186,795,40655,2853,36973,3054,31602,2957,5371,1335,4055,1150,892,563,424,310,287,237,287,237,0,197,0,197,0,197,0,197,45,83,1249,670,691,400,1410,577
0500000US06053,06053,"Monterey County, California",181340,4311,152431,4283,129520,4763,22911,2738,15277,2131,2673,791,4961,1545,4443,1048,4415,1049,0,197,28,47,0,197,0,197,1563,547,5683,1157,9996,3254,7224,1396,100748,3105,84797,3036,71480,3318,13317,1845,8106,1222,1710,625,3501,1334,2418,705,2390,712,0,197,28,47,0,197,0,197,1218,497,3488,1013,6556,2191,2271,656,80592,2705,67634,2819,58040,2750,9594,1614,7171,1502,963,414,1460,565,2025,823,2025,823,0,197,0,197,0,197,0,197,345,267,2195,597,3440,1501,4953,1175
0500000US06055,06055,"Napa County, California",66527,2446,59080,2500,50828,2484,8252,1911,6242,1511,1093,889,917,550,701,437,503,388,0,197,0,197,0,197,198,162,290,191,2906,875,351,272,3199,606,35030,1208,31328,1429,26354,1642,4974,1669,3415,1311,1011,887,548,443,169,123,72,80,0,197,0,197,0,197,97,94,168,126,1261,514,230,232,1874,491,31497,1718,27752,1886,24474,1857,3278,811,2827,780,82,82,369,247,532,419,431,376,0,197,0,197,0,197,101,135,122,122,1645,820,121,122,1325,407
