GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0500000US06001,06001,"Alameda County, California",683964,9956,529727,10594,459767,10055,69960,4998,51418,4335,12275,2059,6267,1376,73020,4415,28944,2977,726,376,37519,3221,5058,1327,773,505,9573,1499,23885,2805,13855,2318,33904,3733,374086,5899,292116,6588,254003,6159,38113,3491,29424,3190,5469,1197,3220,739,37333,3124,14231,1849,250,293,19412,2404,3062,1045,378,370,6571,1344,11734,1897,8288,1806,18044,2312,309878,6912,237611,6804,205764,6812,31847,3138,21994,2374,6806,1572,3047,969,35687,2812,14713,1954,476,303,18107,1940,1996,767,395,255,3002,663,12151,2137,5567,1370,15860,2327
0500000US06007,06007,"Butte County, California",90242,3706,77355,3772,69086,3727,8269,1543,6512,1425,1313,594,444,261,2063,1116,2063,1116,0,292,0,292,0,292,0,292,3472,1091,2511,1150,819,410,4022,1142,46606,2907,39973,2650,35654,2579,4319,1141,3922,1088,273,213,124,144,1193,982,1193,982,0,292,0,292,0,292,0,292,2361,893,980,657,483,256,1616,666,43636,2220,37382,2525,33432,2586,3950,998,2590,903,1040,521,320,246,870,677,870,677,0,292,0,292,0,292,0,292,1111,612,1531,807,336,303,2406,838
0500000US06013,06013,"Contra Costa County, California",473998,7329,389692,7716,334917,7479,54775,5111,40439,4457,9577,1982,4759,1430,40984,3764,10781,2004,544,429,25371,2923,4288,1289,0,292,3533,1542,10281,2221,4313,1047,25195,2488,258202,4479,210928,4499,181555,4841,29373,3361,21215,2863,5018,1295,3140,1126,21429,2201,4343,1182,307,233,13861,1952,2918,1120,0,292,3017,1511,6522,2126,3400,901,12906,1948,215796,5189,178764,5623,153362,5269,25402,2907,19224,2479,4559,1337,1619,813,19555,2531,6438,1590,237,330,11510,1825,1370,660,0,292,516,346,3759,909,913,441,12289,1574
0500000US06017,06017,"El Dorado County, California",86418,2969,75841,3359,65289,3409,10552,2069,8177,1730,937,609,1438,845,1433,760,1212,742,71,119,44,74,106,129,0,292,652,467,1564,753,671,384,6257,1240,46647,2037,41048,2186,34418,2482,6630,1351,4774,961,530,462,1326,829,1004,634,921,626,0,292,44,74,39,66,0,292,456,372,606,414,323,269,3210,821,39771,1890,34793,2049,30871,1985,3922,1207,3403,1120,407,385,112,133,429,325,291,266,71,119,0,292,67,111,0,292,196,253,958,538,348,319,3047,808
0500000US06019,06019,"Fresno County, California",366836,6712,327613,6674,278616,7577,48997,4609,32220,3687,9067,2218,7710,2242,5572,1532,5510,1539,0,292,0,292,0,292,62,101,1803,623,7456,1366,11775,2704,12617,1949,203588,4515,181141,4798,152912,5573,28229,3246,17672,2239,5585,1553,4972,2022,1895,715,1895,715,0,292,0,292,0,292,0,292,1524,541,4518,1266,8361,2158,6149,1562,163248,4466,146472,4420,125704,4365,20768,2700,14548,2227,3482,1227,2738,777,3677,1177,3615,1188,0,292,0,292,0,292,62,101,279,221,2938,815,3414,1228,6468,1061
0500000US06023,06023,"Humboldt County, California",54856,2665,45608,3000,38902,2968,6706,1326,5460,1235,1020,759,226,207,1009,501,891,433,118,192,0,292,0,292,0,292,1343,657,2777,787,232,203,3887,926,29038,2144,23536,2427,19965,2107,3571,1286,2827,1039,744,701,0,292,645,418,527,367,118,192,0,292,0,292,0,292,1063,647,1418,696,183,171,2193,730,25818,1873,22072,1826,18937,1817,3135,764,2633,695,276,302,226,207,364,239,364,239,0,292,0,292,0,292,0,292,280,217,1359,489,49,93,1694,623
0500000US06025,06025,"Imperial County, California",51947,2934,46865,2833,39477,2791,7388,1412,5013,1348,1306,645,1069,406,557,416,557,416,0,292,0,292,0,292,0,292,260,312,1996,1021,446,296,1823,696,29567,1932,27213,1988,22662,2004,4551,1063,2962,877,1001,621,588,359,348,331,348,331,0,292,0,292,0,292,0,292,260,312,1130,728,123,141,493,336,22380,1938,19652,1825,16815,1741,2837,866,2051,818,305,278,481,275,209,242,209,242,0,292,0,292,0,292,0,292,0,292,866,518,323,266,1330,573
0500000US06029,06029,"Kern County, California",299226,6119,275925,5891,225762,6615,50163,4269,35564,3701,6025,1315,8574,1986,4176,1765,4116,1760,0,292,0,292,60,99,0,292,1223,558,5764,1291,4781,1450,7357,1302,170047,4238,158135,4633,127711,5047,30424,3055,21088,2692,3552,995,5784,1506,1889,928,1829,922,0,292,0,292,60,99,0,292,1155,545,3707,950,2596,907,2565,783,129179,4506,117790,4351,98051,4413,19739,2154,14476,1827,2473,894,2790,926,2287,1471,2287,1471,0,292,0,292,0,292,0,292,68,117,2057,812,2185,953,4792,995
0500000US06031,06031,"Kings County, California",56058,2889,48308,3607,39760,3239,8548,2334,3322,1343,2743,1781,2483,1168,382,295,216,210,55,93,0,292,111,192,0,292,256,264,3348,1733,1812,1333,1952,1166,36978,2426,30673,2934,24885,2561,5788,2008,1905,1097,2048,1483,1835,1018,78,147,78,147,0,292,0,292,0,292,0,292,256,264,3067,1720,1751,1292,1153,1026,19080,1749,17635,1817,14875,1735,2760,1014,1417,625,695,766,648,466,304,243,138,128,55,93,0,292,111,192,0,292,0,292,281,213,61,102,799,512
0500000US06037,06037,"Los Angeles County, California",4423707,20832,3698558,23955,3214879,21594,483679,11414,369360,10494,71286,5362,43033,4071,318935,12089,294069,11839,2545,953,12597,1859,9382,1600,342,304,27533,3525,129208,6841,59936,4259,189537,9068,2470226,14966,2086936,16756,1818456,15806,268480,8393,200202,7440,41561,3715,26717,2698,165489,9113,151110,8973,1398,640,6955,1380,5684,1326,342,304,23733,3474,64093,4867,36011,3765,93964,5826,1953481,13605,1611622,13984,1396423,14163,215199,7141,169158,6331,29725,3207,16316,2486,153446,7158,142959,6743,1147,569,5642,1214,3698,847,0,292,3800,1048,65115,4315,23925,2810,95573,5454
0500000US06041,06041,"Marin County, California",123054,3534,92489,3951,82944,3650,9545,1898,6734,1630,1365,874,1446,682,8901,1698,6358,1462,79,130,49,81,286,406,2129,706,2118,1009,4650,1327,2458,927,12438,1694,66559,2051,49811,2584,45064,2549,4747,1148,3300,978,573,486,874,496,4573,928,3097,808,79,130,0,292,0,292,1397,556,1941,974,2498,906,2327,926,5409,1042,56495,2666,42678,2744,37880,2438,4798,1138,3434,958,792,776,572,447,4328,1186,3261,1052,0,292,49,81,286,406,732,448,177,172,2152,1004,131,157,7029,1172
0500000US06047,06047,"Merced County, California",92158,3077,79048,3629,65871,4170,13177,2394,10109,2217,1284,635,1784,1045,745,526,745,526,0,292,0,292,0,292,0,292,911,631,4149,1400,4431,1921,2874,765,54238,2073,47114,2453,38794,2732,8320,1654,5808,1489,1240,631,1272,808,90,161,90,161,0,292,0,292,0,292,0,292,855,621,2400,942,2570,1423,1209,391,37920,2631,31934,2556,27077,2598,4857,1434,4301,1329,44,79,512,466,655,499,655,499,0,292,0,292,0,292,0,292,56,94,1749,808,1861,1034,1665,609
0500000US06053,06053,"Monterey County, California",180687,3855,153952,4491,123046,5193,30906,3375,18551,2432,6445,2240,5910,1566,5063,1587,4943,1562,0,292,0,292,120,204,0,292,2182,792,9553,1496,2430,895,7507,1398,103633,2600,87481,3428,69388,3754,18093,2575,10642,1902,3892,1629,3559,1007,2843,1025,2723,1006,0,292,0,292,120,204,0,292,1954,776,5994,1066,1939,804,3422,912,77054,2775,66471,2648,53658,2794,12813,1765,7909,1431,2553,1010,2351,1048,2220,775,2220,775,0,292,0,292,0,292,0,292,228,226,3559,1003,491,337,4085,983
0500000US06055,06055,"Napa County, California",63693,2043,54392,2295,45138,2436,9254,2023,7832,1960,688,336,734,487,990,646,990,646,0,292,0,292,0,292,0,292,629,494,3226,750,522,417,3934,1056,36705,1494,33006,1533,26456,1932,6550,1810,5273,1758,543,314,734,487,427,335,427,335,0,292,0,292,0,292,0,292,362,345,1061,374,190,210,1659,530,26988,1630,21386,1710,18682,1572,2704,769,2559,766,145,137,0,292,563,457,563,457,0,292,0,292,0,292,0,292,267,245,2165,689,332,353,2275,737
0500000US06059,06059,"Orange County, California",1430251,10319,1268391,12378,1115000,12602,153391,8573,118148,7553,23980,3385,11263,2041,38000,4091,34250,3939,47,77,546,413,3050,973,107,129,13194,3021,25346,3249,14691,2295,70629,4227,814281,7378,725340,9494,632475,8853,92865,6980,69144,5918,16963,3076,6758,1553,19036,2978,16375,2866,47,77,410,376,2097,829,107,129,11513,2874,11227,2331,9668,1640,37497,3203,615970,8039,543051,8307,482525,8419,60526,3891,49004,3467,7017,1293,4505,1051,18964,2388,17875,2396,0,292,136,164,953,441,0,292,1681,617,14119,2154,5023,1479,33132,2606
0500000US06061,06061,"Placer County, California",162136,4470,143587,4584,125053,4210,18534,3269,14752,2912,2278,992,1504,682,2694,1179,2261,1114,0,292,113,192,320,215,0,292,649,598,2468,807,1828,724,10910,1612,86490,2661,77323,2749,67006,2946,10317,2190,8357,1912,1171,866,789,542,1183,644,904,586,0,292,113,192,166,162,0,292,649,598,1442,575,1531,662,4362,789,75646,2666,66264,2672,58047,2357,8217,1788,6395,1665,1107,516,715,362,1511,839,1357,780,0,292,0,292,154,183,0,292,0,292,1026,461,297,293,6548,1276
0500000US06065,06065,"Riverside County, California",872667,10080,793832,10377,665488,12269,128344,7430,97619,6586,17452,2841,13273,2475,10992,2085,8238,1941,286,307,251,202,2186,684,31,52,2740,873,10896,1931,9783,1828,44424,4341,492253,6679,448295,7448,369700,8371,78595,5797,57809,4910,12447,2235,8339,2284,6345,1699,4971,1655,244,298,73,111,1026,440,31,52,2316,884,5842,1319,6136,1554,23319,2982,380414,6762,345537,6477,295788,6881,49749,3549,39810,3392,5005,1178,4934,1033,4647,1162,3267,1038,42,71,178,169,1160,497,0,292,424,280,5054,1373,3647,1004,21105,2557
0500000US06067,06067,"Sacramento County, California",620447,6943,553842,7119,468550,7922,85292,5984,68981,5278,10504,1983,5807,1369,16199,2067,11905,1806,1692,926,981,429,1621,640,0,292,6747,1303,13040,1652,5783,1251,24836,2616,322006,4398,287327,4431,239822,5615,47505,4046,37321,3525,6117,1405,4067,1138,6915,1247,4756,908,1181,710,393,284,585,340,0,292,5058,1120,7166,1219,4401,1101,11139,1832,298441,5384,266515,5720,228728,5460,37787,3118,31660,2795,4387,1125,1740,525,9284,1797,7149,1602,511,436,588,317,1036,556,0,292,1689,608,5874,1236,1382,526,13697,1946
