GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0500000US04013,04013,"Maricopa County, Arizona",1763635,12865,1536566,12491,1345439,12773,191127,8343,149931,7572,24831,2969,16365,2075,49094,5239,45997,5128,1366,659,378,234,1292,875,61,100,13914,2162,26952,3105,32743,3907,104366,5950,951659,8431,825446,8582,721413,8883,104033,5824,80259,4762,13537,2068,10237,2005,25616,3502,23733,3324,863,529,294,214,665,489,61,100,9751,1852,16765,2507,22097,2876,51984,3764,811976,9974,711120,9029,624026,8776,87094,5174,69672,4863,11294,1592,6128,1235,23478,3362,22264,3383,503,416,84,98,627,603,0,203,4163,1140,10187,1737,10646,2058,52382,3879
0500000US04017,04017,"Navajo County, Arizona",32248,1595,28470,1598,22974,1363,5496,1186,3938,884,956,546,602,441,420,266,420,266,0,203,0,203,0,203,0,203,164,197,1254,417,324,173,1616,516,16342,1147,14579,1208,11339,1206,3240,926,2101,632,814,482,325,294,91,148,91,148,0,203,0,203,0,203,0,203,50,85,381,234,237,168,1004,394,15906,1226,13891,1118,11635,933,2256,609,1837,571,142,140,277,249,329,224,329,224,0,203,0,203,0,203,0,203,114,175,873,326,87,68,612,296
0500000US04019,04019,"Pima County, Arizona",416933,5287,358460,6109,316760,6463,41700,3678,31735,3578,6276,1640,3689,1159,12723,2386,12723,2386,0,203,0,203,0,203,0,203,8597,1583,10210,1806,9051,1665,17892,2463,220869,4058,186640,4267,164834,4393,21806,2575,16265,2185,3348,1214,2193,796,6525,1251,6525,1251,0,203,0,203,0,203,0,203,5887,1313,6098,1234,7295,1466,8424,1579,196064,4230,171820,4362,151926,4407,19894,2354,15470,2428,2928,893,1496,577,6198,1643,6198,1643,0,203,0,203,0,203,0,203,2710,817,4112,1166,1756,776,9468,1418
0500000US04021,04021,"Pinal County, Arizona",135718,4842,123734,4667,107750,4710,15984,3035,11553,2210,2743,1156,1688,793,397,242,397,242,0,203,0,203,0,203,0,203,1119,654,2120,879,1592,799,6756,1608,73043,3785,66783,3449,56776,3406,10007,2132,7010,1457,1832,946,1165,611,195,149,195,149,0,203,0,203,0,203,0,203,764,528,1574,801,657,328,3070,1192,62675,3189,56951,3395,50974,3397,5977,1188,4543,1099,911,474,523,337,202,226,202,226,0,203,0,203,0,203,0,203,355,415,546,307,935,699,3686,865
0500000US04025,04025,"Yavapai County, Arizona",82388,4006,69144,3688,58239,3434,10905,2073,7481,1584,1650,853,1774,1061,0,203,0,203,0,203,0,203,0,203,0,203,1021,648,4089,1234,1748,909,6386,1784,43421,2500,35413,2536,28933,2199,6480,1679,4284,1239,1025,633,1171,893,0,203,0,203,0,203,0,203,0,203,0,203,691,529,2593,939,1267,736,3457,1038,38967,2689,33731,2596,29306,2670,4425,994,3197,898,625,415,603,529,0,203,0,203,0,203,0,203,0,203,0,203,330,422,1496,723,481,512,2929,1218
0500000US04027,04027,"Yuma County, Arizona",73818,3090,67307,3124,58212,3196,9095,1689,6435,1478,1770,598,890,468,330,247,290,247,0,203,0,203,40,66,0,203,166,183,1902,531,1119,550,2994,977,44148,2345,39756,2382,33892,2417,5864,1212,3936,1019,1307,455,621,447,199,234,199,234,0,203,0,203,0,203,0,203,166,183,1406,461,910,546,1711,715,29670,1862,27551,1839,24320,1730,3231,879,2499,789,463,311,269,163,131,98,91,100,0,203,0,203,40,66,0,203,0,203,496,377,209,197,1283,601
0500000US05007,05007,"Benton County, Arkansas",109025,3170,101692,3418,93047,3730,8645,1545,6793,1361,899,468,953,488,265,272,235,292,0,192,30,51,0,192,0,192,143,126,1821,839,1004,380,4100,1353,60814,2169,56087,2308,51655,2362,4432,951,3255,803,670,366,507,385,205,253,175,274,0,192,30,51,0,192,0,192,143,126,1502,817,751,346,2126,867,48211,2419,45605,2548,41392,2753,4213,1021,3538,911,229,229,446,279,60,101,60,101,0,192,0,192,0,192,0,192,0,192,319,222,253,211,1974,826
0500000US05119,05119,"Pulaski County, Arkansas",178915,5232,166362,5309,151910,4902,14452,2377,10369,2135,2787,1053,1296,782,2400,865,2400,865,0,192,0,192,0,192,0,192,280,296,2417,891,2133,829,5323,1381,90826,3177,84729,3378,77835,3468,6894,1580,5108,1423,915,556,871,683,1116,560,1116,560,0,192,0,192,0,192,0,192,254,292,778,425,1498,675,2451,971,88089,3897,81633,3951,74075,3716,7558,1597,5261,1303,1872,778,425,310,1284,691,1284,691,0,192,0,192,0,192,0,192,26,44,1639,789,635,386,2872,945
0500000US05143,05143,"Washington County, Arkansas",99895,3312,90892,3302,79176,3569,11716,2159,7992,1818,2691,988,1033,740,1078,579,1078,579,0,192,0,192,0,192,0,192,1028,767,2719,925,939,512,3239,922,56408,2303,50953,2488,44924,2787,6029,1518,4436,1223,983,587,610,518,376,338,376,338,0,192,0,192,0,192,0,192,842,658,1661,690,823,494,1753,728,43487,2496,39939,2565,34252,2767,5687,1267,3556,1013,1708,783,423,584,702,483,702,483,0,192,0,192,0,192,0,192,186,317,1058,582,116,148,1486,558
0500000US06001,06001,"Alameda County, California",710295,8971,522584,8647,449224,8953,73360,4788,51932,3333,14631,2365,6797,1462,96059,4959,31544,3120,283,221,56427,3511,6613,1518,1192,532,14420,2163,25060,3290,10778,1675,41394,3017,379094,5026,280605,5379,241379,5502,39226,3085,28384,2534,6979,1438,3863,1127,49912,3341,16706,2376,189,187,28990,2473,3425,881,602,379,9589,1655,12891,2681,6047,1010,20050,1979,331201,6251,241979,6409,207845,6792,34134,2891,23548,1961,7652,1507,2934,794,46147,3228,14838,1805,94,121,27437,2283,3188,1229,590,355,4831,1197,12169,1856,4731,1128,21344,2147
0500000US06007,06007,"Butte County, California",88305,3790,75038,3398,65462,3426,9576,1797,6583,1393,1380,745,1613,969,1152,682,1152,682,0,203,0,203,0,203,0,203,2399,801,3159,1170,605,348,5952,1325,44691,2723,37742,2557,33229,2347,4513,1166,3054,936,498,359,961,690,580,509,580,509,0,203,0,203,0,203,0,203,1595,722,1459,693,525,320,2790,952,43614,2330,37296,2213,32233,2161,5063,1289,3529,1069,882,492,652,519,572,353,572,353,0,203,0,203,0,203,0,203,804,451,1700,838,80,113,3162,1002
0500000US06013,06013,"Contra Costa County, California",493547,7455,395858,7437,337139,7981,58719,4189,40738,3343,12522,2579,5459,1623,51046,3576,11049,2081,647,486,36449,3269,2901,877,0,203,3203,874,8225,1651,7488,1584,27727,3010,264671,4261,214137,4366,182976,4853,31161,2867,22025,2340,6613,1558,2523,954,26869,2288,5143,1230,440,329,19508,2154,1778,559,0,203,2512,807,4166,1071,4133,1279,12854,1898,228876,5461,181721,5418,154163,5478,27558,2810,18713,2247,5909,1575,2936,1073,24177,2692,5906,1702,207,220,16941,2107,1123,544,0,203,691,334,4059,987,3355,832,14873,1934
0500000US06017,06017,"El Dorado County, California",74165,2926,64224,3257,57551,2954,6673,1469,5675,1358,558,378,440,509,1091,533,722,436,0,203,290,245,79,130,0,203,128,142,1872,915,853,514,5997,1608,39695,2113,33903,2175,30462,1974,3441,1046,2886,1029,283,220,272,374,547,371,318,313,0,203,150,172,79,130,0,203,128,142,1647,911,494,333,2976,902,34470,1923,30321,2122,27089,2137,3232,817,2789,751,275,240,168,162,544,340,404,304,0,203,140,173,0,203,0,203,0,203,225,208,359,415,3021,1080
0500000US06019,06019,"Fresno County, California",358739,6672,326382,7009,278451,7130,47931,4355,32630,3384,5141,1206,10160,2263,3917,1204,3711,1043,0,203,156,248,50,58,0,203,3284,1076,6084,1256,5555,1443,13517,2087,199441,4986,181271,5027,155326,5279,25945,3140,16458,2020,2786,980,6701,1795,2147,925,1941,774,0,203,156,248,50,58,0,203,2419,959,3716,965,3754,1123,6134,1205,159298,4531,145111,4495,123125,4293,21986,2456,16172,2386,2355,675,3459,962,1770,692,1770,692,0,203,0,203,0,203,0,203,865,604,2368,837,1801,691,7383,1683
0500000US06023,06023,"Humboldt County, California",54521,2860,45952,2643,41285,2508,4667,1339,3265,1083,588,375,814,665,553,497,553,497,0,203,0,203,0,203,0,203,891,472,3207,1048,431,234,3487,855,29995,2077,24876,1962,22532,1978,2344,970,1353,642,314,283,677,578,203,204,203,204,0,203,0,203,0,203,0,203,523,341,1857,754,292,188,2244,673,24526,1744,21076,1777,18753,1760,2323,822,1912,760,274,247,137,195,350,362,350,362,0,203,0,203,0,203,0,203,368,313,1350,528,139,143,1243,531
0500000US06025,06025,"Imperial County, California",58366,3370,52380,3051,46719,2969,5661,1335,3541,919,994,582,1126,635,633,439,633,439,0,203,0,203,0,203,0,203,445,560,762,519,1729,833,2417,865,32257,2293,29083,2151,25361,2200,3722,1161,2075,741,903,580,744,468,377,347,377,347,0,203,0,203,0,203,0,203,445,560,192,136,979,685,1181,733,26109,1896,23297,1957,21358,1984,1939,635,1466,539,91,109,382,332,256,238,256,238,0,203,0,203,0,203,0,203,0,203,570,484,750,412,1236,582
0500000US06029,06029,"Kern County, California",316140,7066,291937,7334,245623,7039,46314,4959,29229,3765,7741,2541,9344,2627,3093,871,2991,859,0,203,0,203,0,203,102,173,1734,704,4569,1312,6060,1516,8747,1808,181735,4100,167528,4501,139004,4553,28524,3903,17495,2744,4665,1731,6364,2561,2147,810,2100,814,0,203,0,203,0,203,47,80,1346,681,2824,1006,3406,1127,4484,1279,134405,4915,124409,4675,106619,4596,17790,2163,11734,1948,3076,1030,2980,911,946,444,891,425,0,203,0,203,0,203,55,94,388,246,1745,701,2654,834,4263,1168
0500000US06031,06031,"Kings County, California",54089,2267,48535,2771,40024,2762,8511,1760,4261,1069,1043,623,3207,1258,2131,1388,2004,1405,0,203,0,203,0,203,127,199,246,206,1183,585,296,228,1698,565,31994,1943,27899,2361,21647,2137,6252,1462,3140,871,748,493,2364,1131,1652,1313,1525,1313,0,203,0,203,0,203,127,199,246,206,854,502,296,228,1047,413,22095,1762,20636,1738,18377,1720,2259,745,1121,507,295,215,843,439,479,418,479,418,0,203,0,203,0,203,0,203,0,203,329,266,0,203,651,406
0500000US06037,06037,"Los Angeles County, California",4492244,21728,3714204,22814,3264307,21699,449897,12272,349730,10735,62100,4156,38067,3447,311794,8038,273218,7757,3051,996,23570,2272,11729,1819,226,189,40076,3740,127773,6294,66112,4441,232285,9310,2454891,13367,2040939,15140,1794988,15166,245951,8422,189269,7285,33626,2986,23056,2595,159006,6742,137863,6287,2180,893,12918,1753,5934,1288,111,110,31365,3179,66296,4066,42794,4104,114491,6220,2037353,17029,1673265,17139,1469319,16364,203946,6962,160461,6123,28474,2687,15011,1793,152788,5062,135355,4725,871,459,10652,1743,5795,1184,115,113,8711,1758,61477,3864,23318,2387,117794,5749
0500000US06041,06041,"Marin County, California",122716,3189,92037,3453,81993,3374,10044,1818,8301,1707,1541,789,202,194,11120,1756,6296,1407,70,115,160,164,0,203,4594,1101,2437,737,3476,1150,1130,622,12516,1821,67080,2102,48999,2621,44250,2383,4749,1145,3936,1013,678,530,135,162,6840,1413,3601,1037,70,115,48,83,0,203,3121,839,1739,677,1678,827,950,595,6874,1450,55636,2772,43038,2594,37743,2456,5295,1203,4365,1075,863,545,67,111,4280,1112,2695,921,0,203,112,141,0,203,1473,664,698,383,1798,712,180,185,5642,1138
0500000US06047,06047,"Merced County, California",87776,4078,79148,4278,70119,3895,9029,1853,6269,1527,2014,998,746,385,539,382,539,382,0,203,0,203,0,203,0,203,509,288,1986,668,3041,927,2553,818,50604,2625,45665,2873,39916,2748,5749,1284,4512,1162,669,491,568,325,202,160,202,160,0,203,0,203,0,203,0,203,265,206,1164,477,1965,765,1343,655,37172,2394,33483,2271,30203,2157,3280,1015,1757,718,1345,650,178,167,337,316,337,316,0,203,0,203,0,203,0,203,244,192,822,385,1076,674,1210,486
0500000US06053,06053,"Monterey County, California",175387,4322,145839,4388,125688,4512,20151,2755,15782,2373,3607,1114,762,467,2865,1089,2865,1089,0,203,0,203,0,203,0,203,1592,744,3881,977,10941,2931,10269,1683,99335,3054,81908,3369,70349,3213,11559,1842,8801,1614,2375,979,383,318,1662,764,1662,764,0,203,0,203,0,203,0,203,1391,655,2708,785,6275,2123,5391,1233,76052,3087,63931,3032,55339,3267,8592,1439,6981,1207,1232,520,379,217,1203,560,1203,560,0,203,0,203,0,203,0,203,201,312,1173,521,4666,1369,4878,1097
0500000US06055,06055,"Napa County, California",68118,2083,60561,2171,52151,2455,8410,1697,6252,1375,1010,479,1148,674,191,131,61,71,0,203,52,64,0,203,78,95,491,320,2708,727,473,363,3694,754,36682,1295,33111,1418,28439,1738,4672,1449,3534,1176,305,171,833,519,98,98,0,203,0,203,52,64,0,203,46,74,470,317,965,409,336,342,1702,508,31436,1499,27450,1546,23712,1734,3738,872,2718,725,705,423,315,278,93,86,61,71,0,203,0,203,0,203,32,54,21,35,1743,626,137,115,1992,563
0500000US06059,06059,"Orange County, California",1477283,10654,1301417,12782,1157367,11853,144050,7031,116557,6357,16593,2253,10900,2251,36546,3585,31197,3252,317,367,728,488,3795,883,509,394,14329,2401,28860,3528,22405,2506,73726,4999,815733,6147,720770,7554,639820,7982,80950,4943,65786,4623,9027,1711,6137,1864,16426,2418,13308,2021,239,352,546,450,2040,708,293,353,12398,2075,14272,2722,15472,2022,36395,3260,661550,8674,580647,10146,517547,9056,63100,3571,50771,3248,7566,1331,4763,987,20120,2211,17889,2187,78,129,182,157,1755,666,216,261,1931,689,14588,2038,6933,1192,37331,3627
